weather_id,project_id,date,rainfall_mm,temperature_c,weather_severity,work_stop_flag
2143,3,2024-01-11,32,43,Normal,N
2144,3,2024-01-12,101,41,Normal,N
2145,3,2024-01-13,8,43,Normal,N
2146,3,2024-01-14,60,40,Normal,N
2147,3,2024-01-15,95,30,Moderate,N
2148,3,2024-01-16,120,30,Normal,N
2149,3,2024-01-17,115,27,Normal,N
2150,3,2024-01-18,49,25,Moderate,N
2151,3,2024-01-19,93,41,Normal,N
2152,3,2024-01-20,72,26,Moderate,N
2153,3,2024-01-21,62,34,Normal,N
2154,3,2024-01-22,89,31,Normal,N
2155,3,2024-01-23,37,38,Severe,Y
2156,3,2024-01-24,20,42,Moderate,N
2157,3,2024-01-25,70,29,Normal,N
2158,3,2024-01-26,19,29,Normal,N
2159,3,2024-01-27,122,43,Normal,N
2160,3,2024-01-28,96,34,Moderate,N
2161,3,2024-01-29,58,40,Normal,N
2162,3,2024-01-30,47,42,Normal,N
2163,3,2024-01-31,79,36,Normal,N
2164,3,2024-02-01,21,41,Normal,N
2165,3,2024-02-02,80,25,Normal,N
2166,3,2024-02-03,64,30,Normal,N
2167,3,2024-02-04,79,29,Normal,N
2168,3,2024-02-05,62,43,Moderate,N
2169,3,2024-02-06,52,43,Normal,N
2170,3,2024-02-07,97,40,Normal,N
2171,3,2024-02-08,4,37,Normal,N
2172,3,2024-02-09,58,29,Moderate,N
2173,3,2024-02-10,86,37,Normal,N
2174,3,2024-02-11,4,27,Normal,N
2175,3,2024-02-12,55,25,Normal,N
2176,3,2024-02-13,118,31,Normal,N
2177,3,2024-02-14,4,43,Normal,N
2178,3,2024-02-15,83,36,Normal,N
2179,3,2024-02-16,138,40,Moderate,N
2180,3,2024-02-17,3,30,Moderate,N
2181,3,2024-02-18,122,34,Moderate,N
2182,3,2024-02-19,32,26,Normal,N
2183,3,2024-02-20,80,38,Normal,N
2184,3,2024-02-21,97,41,Normal,N
2185,3,2024-02-22,132,26,Moderate,N
2186,3,2024-02-23,14,31,Normal,N
2187,3,2024-02-24,79,40,Normal,N
2188,3,2024-02-25,2,28,Normal,N
2189,3,2024-02-26,72,33,Normal,N
2190,3,2024-02-27,81,28,Normal,N
2191,3,2024-02-28,56,39,Normal,N
2192,3,2024-02-29,41,25,Moderate,N
2193,3,2024-03-01,102,24,Moderate,N
2194,3,2024-03-02,16,36,Normal,N
2195,3,2024-03-03,78,24,Moderate,N
2196,3,2024-03-04,109,25,Normal,N
2197,3,2024-03-05,65,35,Moderate,N
2198,3,2024-03-06,51,32,Normal,N
2199,3,2024-03-07,74,32,Normal,N
2200,3,2024-03-08,120,39,Normal,N
2201,3,2024-03-09,65,42,Normal,N
2202,3,2024-03-10,72,26,Normal,N
2203,3,2024-03-11,66,35,Normal,N
2204,3,2024-03-12,25,40,Normal,N
2205,3,2024-03-13,26,35,Normal,N
2206,3,2024-03-14,12,35,Normal,N
2207,3,2024-03-15,94,24,Normal,N
2208,3,2024-03-16,41,28,Severe,Y
2209,3,2024-03-17,21,34,Normal,N
2210,3,2024-03-18,132,33,Severe,Y
2211,3,2024-03-19,135,37,Normal,N
2212,3,2024-03-20,5,28,Normal,N
2213,3,2024-03-21,69,43,Normal,N
2214,3,2024-03-22,38,30,Moderate,N
2215,3,2024-03-23,86,25,Normal,N
2216,3,2024-03-24,77,36,Normal,N
2217,3,2024-03-25,81,31,Normal,N
2218,3,2024-03-26,81,41,Normal,N
2219,3,2024-03-27,15,30,Normal,N
2220,3,2024-03-28,29,41,Normal,N
2221,3,2024-03-29,21,32,Normal,N
2222,3,2024-03-30,108,29,Normal,N
2223,3,2024-03-31,35,24,Normal,N
2224,3,2024-04-01,110,39,Moderate,N
2225,3,2024-04-02,8,36,Moderate,N
2226,3,2024-04-03,112,29,Normal,N
2227,3,2024-04-04,104,39,Normal,N
2228,3,2024-04-05,85,29,Normal,N
2229,3,2024-04-06,114,39,Normal,N
2230,3,2024-04-07,119,42,Normal,N
2231,3,2024-04-08,73,41,Normal,N
2232,3,2024-04-09,49,28,Moderate,N
2233,3,2024-04-10,41,42,Moderate,N
2234,3,2024-04-11,15,36,Moderate,N
2235,3,2024-04-12,11,32,Moderate,N
2236,3,2024-04-13,51,39,Normal,N
2237,3,2024-04-14,95,30,Normal,N
2238,3,2024-04-15,20,24,Normal,N
2239,3,2024-04-16,117,36,Moderate,N
2240,3,2024-04-17,130,43,Normal,N
2241,3,2024-04-18,64,30,Normal,N
2242,3,2024-04-19,104,31,Moderate,N
2243,3,2024-04-20,42,41,Severe,Y
2244,3,2024-04-21,36,34,Normal,N
2245,3,2024-04-22,132,36,Severe,Y
2246,3,2024-04-23,38,39,Normal,N
2247,3,2024-04-24,104,37,Normal,N
2248,3,2024-04-25,22,39,Normal,N
2249,3,2024-04-26,108,42,Normal,N
2250,3,2024-04-27,9,31,Normal,N
2251,3,2024-04-28,35,38,Normal,N
2252,3,2024-04-29,4,34,Normal,N
2253,3,2024-04-30,84,35,Normal,N
2254,3,2024-05-01,48,26,Severe,Y
2255,3,2024-05-02,13,34,Normal,N
2256,3,2024-05-03,72,42,Normal,N
2257,3,2024-05-04,95,27,Normal,N
2258,3,2024-05-05,52,30,Normal,N
2259,3,2024-05-06,17,36,Moderate,N
2260,3,2024-05-07,104,28,Normal,N
2261,3,2024-05-08,20,34,Normal,N
2262,3,2024-05-09,114,24,Normal,N
2263,3,2024-05-10,42,29,Normal,N
2264,3,2024-05-11,123,41,Moderate,N
2265,3,2024-05-12,35,40,Normal,N
2266,3,2024-05-13,19,29,Normal,N
2267,3,2024-05-14,14,36,Normal,N
2268,3,2024-05-15,56,37,Severe,Y
2269,3,2024-05-16,12,29,Normal,N
2270,3,2024-05-17,93,38,Normal,N
2271,3,2024-05-18,8,27,Normal,N
2272,3,2024-05-19,137,41,Normal,N
2273,3,2024-05-20,18,28,Normal,N
2274,3,2024-05-21,49,33,Normal,N
2275,3,2024-05-22,32,34,Normal,N
2276,3,2024-05-23,33,33,Normal,N
2277,3,2024-05-24,103,42,Normal,N
2278,3,2024-05-25,10,31,Severe,Y
2279,3,2024-05-26,49,26,Normal,N
2280,3,2024-05-27,8,38,Normal,N
2281,3,2024-05-28,64,28,Normal,N
2282,3,2024-05-29,43,24,Normal,N
2283,3,2024-05-30,54,25,Normal,N
2284,3,2024-05-31,90,25,Normal,N
2285,3,2024-06-01,18,39,Normal,N
2286,3,2024-06-02,137,32,Normal,N
2287,3,2024-06-03,88,31,Normal,N
2288,3,2024-06-04,52,30,Severe,Y
2289,3,2024-06-05,74,31,Normal,N
2290,3,2024-06-06,57,40,Normal,N
2291,3,2024-06-07,134,41,Normal,N
2292,3,2024-06-08,132,37,Normal,N
2293,3,2024-06-09,18,32,Normal,N
2294,3,2024-06-10,125,33,Moderate,N
2295,3,2024-06-11,33,24,Normal,N
2296,3,2024-06-12,34,32,Severe,Y
2297,3,2024-06-13,62,38,Normal,N
2298,3,2024-06-14,14,37,Moderate,N
2299,3,2024-06-15,127,41,Normal,N
2300,3,2024-06-16,127,40,Normal,N
2301,3,2024-06-17,74,37,Moderate,N
2302,3,2024-06-18,62,26,Normal,N
2303,3,2024-06-19,81,31,Severe,Y
2304,3,2024-06-20,75,37,Normal,N
2305,3,2024-06-21,65,32,Moderate,N
2306,3,2024-06-22,135,25,Normal,N
2307,3,2024-06-23,102,37,Severe,Y
2308,3,2024-06-24,42,35,Moderate,N
2309,3,2024-06-25,126,24,Moderate,N
2310,3,2024-06-26,128,28,Normal,N
2311,3,2024-06-27,108,42,Severe,Y
2312,3,2024-06-28,131,35,Normal,N
2313,3,2024-06-29,99,35,Moderate,N
2314,3,2024-06-30,24,32,Severe,Y
2315,3,2024-07-01,29,43,Moderate,N
2316,3,2024-07-02,114,27,Normal,N
2317,3,2024-07-03,24,32,Normal,N
2318,3,2024-07-04,25,41,Normal,N
2319,3,2024-07-05,4,37,Normal,N
2320,3,2024-07-06,40,33,Normal,N
2321,3,2024-07-07,57,34,Moderate,N
2322,3,2024-07-08,25,25,Moderate,N
2323,3,2024-07-09,78,28,Normal,N
2324,3,2024-07-10,17,42,Normal,N
2325,3,2024-07-11,90,42,Normal,N
2326,3,2024-07-12,130,26,Normal,N
2327,3,2024-07-13,58,32,Normal,N
2328,3,2024-07-14,110,37,Normal,N
2329,3,2024-07-15,78,40,Normal,N
2330,3,2024-07-16,105,37,Moderate,N
2331,3,2024-07-17,95,42,Severe,Y
2332,3,2024-07-18,87,30,Normal,N
2333,3,2024-07-19,131,26,Normal,N
2334,3,2024-07-20,6,35,Normal,N
2335,3,2024-07-21,52,36,Normal,N
2336,3,2024-07-22,140,33,Normal,N
2337,3,2024-07-23,137,38,Normal,N
2338,3,2024-07-24,25,27,Severe,Y
2339,3,2024-07-25,86,34,Normal,N
2340,3,2024-07-26,11,31,Normal,N
2341,3,2024-07-27,135,26,Severe,Y
2342,3,2024-07-28,58,38,Moderate,N
2343,3,2024-07-29,50,31,Moderate,N
2344,3,2024-07-30,134,37,Moderate,N
2345,3,2024-07-31,51,26,Normal,N
2346,3,2024-08-01,60,40,Moderate,N
2347,3,2024-08-02,30,40,Normal,N
2348,3,2024-08-03,113,28,Moderate,N
2349,3,2024-08-04,25,43,Normal,N
2350,4,2022-05-27,140,43,Normal,N
2351,4,2022-05-28,123,27,Normal,N
2352,4,2022-05-29,50,42,Normal,N
2353,4,2022-05-30,78,30,Normal,N
2354,4,2022-05-31,31,26,Normal,N
2355,4,2022-06-01,51,25,Moderate,N
2356,4,2022-06-02,111,26,Severe,Y
2357,4,2022-06-03,74,42,Normal,N
2358,4,2022-06-04,100,26,Normal,N
2359,4,2022-06-05,80,42,Normal,N
2360,4,2022-06-06,77,37,Normal,N
2361,4,2022-06-07,124,32,Severe,Y
2362,4,2022-06-08,10,26,Normal,N
2363,4,2022-06-09,68,33,Normal,N
2364,4,2022-06-10,91,32,Normal,N
2365,4,2022-06-11,96,32,Normal,N
2366,4,2022-06-12,20,40,Moderate,N
2367,4,2022-06-13,92,27,Normal,N
2368,4,2022-06-14,91,39,Normal,N
2369,4,2022-06-15,67,40,Severe,Y
2370,4,2022-06-16,99,25,Moderate,N
2371,4,2022-06-17,138,39,Moderate,N
2372,4,2022-06-18,38,24,Normal,N
2373,4,2022-06-19,121,27,Normal,N
2374,4,2022-06-20,117,25,Normal,N
2375,4,2022-06-21,121,38,Moderate,N
2376,4,2022-06-22,13,30,Normal,N
2377,4,2022-06-23,44,40,Moderate,N
2378,4,2022-06-24,52,29,Normal,N
2379,4,2022-06-25,20,35,Severe,Y
2380,4,2022-06-26,43,34,Normal,N
2381,4,2022-06-27,107,35,Moderate,N
2382,4,2022-06-28,0,38,Normal,N
2383,4,2022-06-29,4,25,Severe,Y
2384,4,2022-06-30,87,40,Normal,N
2385,4,2022-07-01,0,38,Normal,N
2386,4,2022-07-02,48,27,Normal,N
2387,4,2022-07-03,132,41,Moderate,N
2388,4,2022-07-04,70,24,Normal,N
2389,4,2022-07-05,136,25,Normal,N
2390,4,2022-07-06,117,32,Normal,N
2391,4,2022-07-07,82,31,Severe,Y
2392,4,2022-07-08,117,39,Moderate,N
2393,4,2022-07-09,104,24,Normal,N
2394,4,2022-07-10,20,43,Normal,N
2395,4,2022-07-11,124,26,Normal,N
2396,4,2022-07-12,89,42,Normal,N
2397,4,2022-07-13,133,40,Normal,N
2398,4,2022-07-14,34,37,Severe,Y
2399,4,2022-07-15,85,36,Normal,N
2400,4,2022-07-16,92,36,Normal,N
2401,4,2022-07-17,94,39,Normal,N
2402,4,2022-07-18,9,41,Normal,N
2403,4,2022-07-19,94,38,Moderate,N
2404,4,2022-07-20,96,25,Severe,Y
2405,4,2022-07-21,127,30,Normal,N
2406,4,2022-07-22,54,30,Moderate,N
2407,4,2022-07-23,3,40,Normal,N
2408,4,2022-07-24,24,25,Moderate,N
2409,4,2022-07-25,2,43,Normal,N
2410,4,2022-07-26,82,33,Normal,N
2411,4,2022-07-27,0,26,Normal,N
2412,4,2022-07-28,25,27,Normal,N
2413,4,2022-07-29,116,33,Moderate,N
2414,4,2022-07-30,41,39,Normal,N
2415,4,2022-07-31,105,27,Normal,N
2416,4,2022-08-01,66,30,Normal,N
2417,4,2022-08-02,31,26,Normal,N
2418,4,2022-08-03,1,25,Moderate,N
2419,4,2022-08-04,125,37,Normal,N
2420,4,2022-08-05,55,29,Moderate,N
2421,4,2022-08-06,118,35,Normal,N
2422,4,2022-08-07,81,31,Normal,N
2423,4,2022-08-08,110,37,Normal,N
2424,4,2022-08-09,84,24,Moderate,N
2425,4,2022-08-10,139,31,Normal,N
2426,4,2022-08-11,75,42,Normal,N
2427,4,2022-08-12,103,35,Normal,N
2428,4,2022-08-13,116,31,Normal,N
2429,4,2022-08-14,98,29,Moderate,N
2430,4,2022-08-15,85,31,Normal,N
2431,4,2022-08-16,101,34,Normal,N
2432,4,2022-08-17,126,37,Normal,N
2433,4,2022-08-18,114,29,Normal,N
2434,4,2022-08-19,12,25,Normal,N
2435,4,2022-08-20,63,27,Normal,N
2436,4,2022-08-21,92,42,Moderate,N
2437,4,2022-08-22,121,26,Normal,N
2438,4,2022-08-23,24,27,Normal,N
2439,4,2022-08-24,14,39,Normal,N
2440,4,2022-08-25,91,42,Normal,N
2441,4,2022-08-26,103,40,Normal,N
2442,4,2022-08-27,34,31,Moderate,N
2443,4,2022-08-28,125,25,Normal,N
2444,4,2022-08-29,77,35,Normal,N
2445,4,2022-08-30,126,34,Severe,Y
2446,4,2022-08-31,140,42,Normal,N
2447,4,2022-09-01,131,29,Normal,N
2448,4,2022-09-02,77,25,Normal,N
2449,4,2022-09-03,27,28,Normal,N
2450,4,2022-09-04,27,32,Severe,Y
2451,4,2022-09-05,59,43,Normal,N
2452,4,2022-09-06,33,34,Normal,N
2453,4,2022-09-07,93,38,Moderate,N
2454,4,2022-09-08,92,34,Moderate,N
2455,4,2022-09-09,90,28,Normal,N
2456,4,2022-09-10,106,31,Moderate,N
2457,4,2022-09-11,137,41,Moderate,N
2458,4,2022-09-12,67,29,Moderate,N
2459,4,2022-09-13,1,33,Moderate,N
2460,4,2022-09-14,61,31,Moderate,N
2461,4,2022-09-15,26,24,Severe,Y
2462,4,2022-09-16,131,31,Normal,N
2463,4,2022-09-17,53,36,Normal,N
2464,4,2022-09-18,60,26,Normal,N
2465,4,2022-09-19,122,37,Moderate,N
2466,4,2022-09-20,121,37,Normal,N
2467,4,2022-09-21,44,30,Moderate,N
2468,4,2022-09-22,8,27,Normal,N
2469,4,2022-09-23,104,25,Severe,Y
2470,4,2022-09-24,20,37,Moderate,N
2471,4,2022-09-25,65,42,Normal,N
2472,4,2022-09-26,79,37,Severe,Y
2473,4,2022-09-27,90,24,Normal,N
2474,4,2022-09-28,85,36,Normal,N
2475,4,2022-09-29,16,33,Normal,N
2476,4,2022-09-30,133,40,Normal,N
2477,4,2022-10-01,139,25,Normal,N
2478,4,2022-10-02,67,24,Normal,N
2479,4,2022-10-03,81,26,Normal,N
2480,4,2022-10-04,85,42,Normal,N
2481,4,2022-10-05,67,32,Normal,N
2482,4,2022-10-06,73,38,Normal,N
2483,4,2022-10-07,138,39,Normal,N
2484,4,2022-10-08,15,40,Normal,N
2485,4,2022-10-09,16,40,Moderate,N
2486,4,2022-10-10,132,30,Normal,N
2487,4,2022-10-11,12,30,Moderate,N
2488,4,2022-10-12,34,24,Normal,N
2489,4,2022-10-13,3,39,Normal,N
2490,4,2022-10-14,72,39,Moderate,N
2491,4,2022-10-15,20,38,Normal,N
2492,4,2022-10-16,90,43,Normal,N
2493,4,2022-10-17,22,28,Normal,N
2494,4,2022-10-18,46,42,Moderate,N
2495,4,2022-10-19,82,33,Normal,N
2496,4,2022-10-20,5,34,Moderate,N
2497,4,2022-10-21,111,40,Moderate,N
2498,4,2022-10-22,71,33,Moderate,N
2499,4,2022-10-23,22,40,Moderate,N
2500,4,2022-10-24,61,28,Normal,N
2501,4,2022-10-25,97,33,Moderate,N
2502,4,2022-10-26,64,32,Normal,N
2503,4,2022-10-27,87,28,Normal,N
2504,4,2022-10-28,69,32,Moderate,N
2505,4,2022-10-29,140,33,Normal,N
2506,4,2022-10-30,120,42,Severe,Y
2507,4,2022-10-31,33,33,Normal,N
2508,4,2022-11-01,41,33,Severe,Y
2509,4,2022-11-02,13,24,Normal,N
2510,4,2022-11-03,38,38,Normal,N
2511,4,2022-11-04,57,38,Normal,N
2512,4,2022-11-05,80,37,Moderate,N
2513,4,2022-11-06,33,25,Normal,N
2514,4,2022-11-07,136,36,Normal,N
2515,4,2022-11-08,132,35,Moderate,N
2516,4,2022-11-09,135,37,Severe,Y
2517,4,2022-11-10,53,38,Severe,Y
2518,4,2022-11-11,28,29,Normal,N
2519,4,2022-11-12,126,25,Normal,N
2520,4,2022-11-13,134,32,Normal,N
2521,4,2022-11-14,66,39,Normal,N
2522,4,2022-11-15,132,36,Moderate,N
2523,4,2022-11-16,126,36,Moderate,N
2524,4,2022-11-17,136,24,Moderate,N
2525,4,2022-11-18,37,42,Normal,N
2526,4,2022-11-19,26,25,Normal,N
2527,4,2022-11-20,121,35,Normal,N
2528,4,2022-11-21,116,25,Moderate,N
2529,4,2022-11-22,26,37,Normal,N
2530,4,2022-11-23,117,26,Moderate,N
2531,4,2022-11-24,136,40,Moderate,N
2532,4,2022-11-25,30,33,Moderate,N
2533,4,2022-11-26,13,31,Normal,N
2534,4,2022-11-27,104,36,Normal,N
2535,4,2022-11-28,138,30,Normal,N
2536,4,2022-11-29,32,28,Moderate,N
2537,4,2022-11-30,43,41,Moderate,N
2538,4,2022-12-01,92,26,Moderate,N
2539,4,2022-12-02,34,24,Normal,N
2540,4,2022-12-03,50,31,Normal,N
2541,4,2022-12-04,99,27,Normal,N
2542,4,2022-12-05,89,38,Normal,N
2543,4,2022-12-06,106,31,Moderate,N
2544,4,2022-12-07,10,33,Normal,N
2545,4,2022-12-08,68,32,Normal,N
2546,4,2022-12-09,131,35,Severe,Y
2547,4,2022-12-10,133,29,Normal,N
2548,4,2022-12-11,113,29,Normal,N
2549,4,2022-12-12,128,33,Normal,N
2550,4,2022-12-13,138,29,Normal,N
2551,4,2022-12-14,17,34,Moderate,N
2552,4,2022-12-15,8,26,Normal,N
2553,4,2022-12-16,58,30,Normal,N
2554,4,2022-12-17,102,31,Normal,N
2555,4,2022-12-18,3,25,Normal,N
2556,4,2022-12-19,86,24,Normal,N
2557,4,2022-12-20,50,39,Normal,N
2558,4,2022-12-21,63,32,Normal,N
2559,4,2022-12-22,61,41,Normal,N
2560,4,2022-12-23,49,24,Normal,N
2561,4,2022-12-24,43,31,Moderate,N
2562,4,2022-12-25,78,24,Normal,N
2563,4,2022-12-26,114,41,Moderate,N
2564,4,2022-12-27,7,24,Moderate,N
2565,4,2022-12-28,100,40,Moderate,N
2566,4,2022-12-29,101,27,Normal,N
2567,4,2022-12-30,109,39,Normal,N
2568,4,2022-12-31,92,33,Normal,N
2569,4,2023-01-01,45,31,Normal,N
2570,4,2023-01-02,108,40,Moderate,N
2571,4,2023-01-03,33,31,Moderate,N
2572,4,2023-01-04,135,41,Normal,N
2573,4,2023-01-05,117,25,Normal,N
2574,4,2023-01-06,137,29,Moderate,N
2575,4,2023-01-07,85,43,Moderate,N
2576,4,2023-01-08,104,33,Normal,N
2577,4,2023-01-09,136,40,Normal,N
2578,4,2023-01-10,133,37,Normal,N
2579,4,2023-01-11,51,27,Normal,N
2580,4,2023-01-12,111,33,Normal,N
2581,4,2023-01-13,97,24,Moderate,N
2582,4,2023-01-14,67,39,Severe,Y
2583,4,2023-01-15,63,38,Moderate,N
2584,4,2023-01-16,81,24,Normal,N
2585,4,2023-01-17,13,26,Severe,Y
2586,4,2023-01-18,39,41,Moderate,N
2587,4,2023-01-19,112,38,Normal,N
2588,4,2023-01-20,68,31,Normal,N
2589,4,2023-01-21,38,28,Normal,N
2590,4,2023-01-22,72,30,Normal,N
2591,4,2023-01-23,83,34,Normal,N
2592,4,2023-01-24,65,24,Normal,N
2593,4,2023-01-25,29,33,Normal,N
2594,4,2023-01-26,91,26,Normal,N
2595,4,2023-01-27,46,41,Normal,N
2596,4,2023-01-28,66,27,Normal,N
2597,4,2023-01-29,33,39,Normal,N
2598,4,2023-01-30,20,27,Normal,N
2599,4,2023-01-31,33,42,Moderate,N
2600,4,2023-02-01,95,25,Moderate,N
2601,4,2023-02-02,79,30,Normal,N
2602,4,2023-02-03,3,34,Normal,N
2603,4,2023-02-04,15,33,Normal,N
2604,4,2023-02-05,57,25,Moderate,N
2605,4,2023-02-06,38,24,Normal,N
2606,4,2023-02-07,10,26,Normal,N
2607,4,2023-02-08,26,28,Severe,Y
2608,4,2023-02-09,62,32,Severe,Y
2609,4,2023-02-10,96,38,Normal,N
2610,4,2023-02-11,119,30,Normal,N
2611,4,2023-02-12,73,33,Moderate,N
2612,4,2023-02-13,138,41,Normal,N
2613,4,2023-02-14,19,43,Normal,N
2614,4,2023-02-15,81,28,Moderate,N
2615,4,2023-02-16,53,30,Normal,N
2616,4,2023-02-17,27,42,Normal,N
2617,4,2023-02-18,69,28,Moderate,N
2618,4,2023-02-19,56,24,Normal,N
2619,4,2023-02-20,47,42,Normal,N
2620,4,2023-02-21,50,25,Severe,Y
2621,4,2023-02-22,101,27,Normal,N
2622,4,2023-02-23,69,38,Normal,N
2623,4,2023-02-24,19,26,Normal,N
2624,4,2023-02-25,98,34,Moderate,N
2625,4,2023-02-26,96,30,Normal,N
2626,4,2023-02-27,29,33,Moderate,N
2627,4,2023-02-28,9,31,Normal,N
2628,4,2023-03-01,51,40,Normal,N
2629,4,2023-03-02,93,43,Severe,Y
2630,4,2023-03-03,44,26,Normal,N
2631,4,2023-03-04,103,32,Moderate,N
2632,4,2023-03-05,41,37,Normal,N
2633,4,2023-03-06,135,34,Normal,N
2634,4,2023-03-07,102,36,Normal,N
2635,4,2023-03-08,101,26,Severe,Y
2636,4,2023-03-09,43,31,Normal,N
2637,4,2023-03-10,72,28,Severe,Y
2638,4,2023-03-11,105,25,Normal,N
2639,4,2023-03-12,117,39,Moderate,N
2640,4,2023-03-13,135,36,Moderate,N
2641,4,2023-03-14,78,29,Normal,N
2642,4,2023-03-15,85,26,Normal,N
2643,4,2023-03-16,121,30,Normal,N
2644,4,2023-03-17,88,34,Normal,N
2645,4,2023-03-18,74,30,Moderate,N
2646,4,2023-03-19,98,40,Severe,Y
2647,4,2023-03-20,57,24,Moderate,N
2648,4,2023-03-21,107,29,Normal,N
2649,4,2023-03-22,58,36,Normal,N
2650,4,2023-03-23,120,27,Normal,N
2651,4,2023-03-24,86,39,Moderate,N
2652,4,2023-03-25,102,36,Normal,N
2653,4,2023-03-26,57,39,Normal,N
2654,4,2023-03-27,127,28,Normal,N
2655,4,2023-03-28,66,39,Moderate,N
2656,4,2023-03-29,66,30,Normal,N
2657,4,2023-03-30,34,38,Severe,Y
2658,4,2023-03-31,81,38,Normal,N
2659,4,2023-04-01,72,39,Normal,N
2660,4,2023-04-02,58,41,Moderate,N
2661,4,2023-04-03,68,25,Normal,N
2662,4,2023-04-04,1,30,Moderate,N
2663,4,2023-04-05,68,42,Severe,Y
2664,4,2023-04-06,138,34,Normal,N
2665,4,2023-04-07,14,33,Normal,N
2666,4,2023-04-08,136,31,Moderate,N
2667,4,2023-04-09,106,38,Normal,N
2668,4,2023-04-10,53,42,Severe,Y
2669,4,2023-04-11,68,30,Normal,N
2670,4,2023-04-12,21,25,Normal,N
2671,4,2023-04-13,9,29,Severe,Y
2672,4,2023-04-14,24,29,Normal,N
2673,4,2023-04-15,104,30,Normal,N
2674,4,2023-04-16,19,26,Moderate,N
2675,4,2023-04-17,94,26,Normal,N
2676,4,2023-04-18,64,25,Normal,N
2677,4,2023-04-19,129,43,Normal,N
2678,4,2023-04-20,47,39,Moderate,N
2679,4,2023-04-21,84,29,Normal,N
2680,4,2023-04-22,112,27,Normal,N
2681,4,2023-04-23,60,38,Moderate,N
2682,4,2023-04-24,10,24,Moderate,N
2683,4,2023-04-25,11,26,Normal,N
2684,4,2023-04-26,133,33,Normal,N
2685,4,2023-04-27,2,36,Normal,N
2686,4,2023-04-28,57,30,Normal,N
2687,4,2023-04-29,14,32,Normal,N
2688,4,2023-04-30,36,24,Normal,N
2689,4,2023-05-01,75,26,Normal,N
2690,4,2023-05-02,125,36,Normal,N
2691,4,2023-05-03,54,30,Moderate,N
2692,4,2023-05-04,51,31,Moderate,N
2693,4,2023-05-05,103,33,Normal,N
2694,4,2023-05-06,34,26,Moderate,N
2695,4,2023-05-07,11,37,Normal,N
2696,4,2023-05-08,136,39,Normal,N
2697,4,2023-05-09,32,35,Normal,N
2698,4,2023-05-10,121,33,Moderate,N
2699,4,2023-05-11,131,39,Normal,N
2700,4,2023-05-12,119,36,Normal,N
2701,4,2023-05-13,81,33,Normal,N
2702,4,2023-05-14,107,38,Moderate,N
2703,4,2023-05-15,85,40,Severe,Y
2704,4,2023-05-16,40,38,Normal,N
2705,4,2023-05-17,103,34,Severe,Y
2706,4,2023-05-18,5,40,Normal,N
2707,4,2023-05-19,35,25,Normal,N
2708,4,2023-05-20,33,41,Normal,N
2709,4,2023-05-21,40,25,Moderate,N
2710,4,2023-05-22,114,36,Normal,N
2711,4,2023-05-23,62,43,Normal,N
2712,4,2023-05-24,56,41,Moderate,N
2713,4,2023-05-25,93,36,Severe,Y
2714,4,2023-05-26,24,28,Normal,N
2715,4,2023-05-27,97,36,Normal,N
2716,4,2023-05-28,2,31,Normal,N
2717,4,2023-05-29,122,32,Moderate,N
2718,4,2023-05-30,70,30,Normal,N
2719,4,2023-05-31,91,34,Normal,N
2720,4,2023-06-01,47,30,Moderate,N
2721,4,2023-06-02,45,35,Normal,N
2722,4,2023-06-03,2,39,Normal,N
2723,4,2023-06-04,125,34,Normal,N
2724,4,2023-06-05,44,31,Normal,N
2725,4,2023-06-06,50,25,Moderate,N
2726,4,2023-06-07,133,27,Normal,N
2727,4,2023-06-08,126,28,Normal,N
2728,4,2023-06-09,8,36,Severe,Y
2729,4,2023-06-10,73,30,Moderate,N
2730,4,2023-06-11,43,38,Severe,Y
2731,4,2023-06-12,54,33,Normal,N
2732,4,2023-06-13,75,41,Normal,N
2733,4,2023-06-14,4,39,Severe,Y
2734,4,2023-06-15,19,30,Normal,N
2735,4,2023-06-16,17,25,Severe,Y
2736,4,2023-06-17,82,25,Moderate,N
2737,4,2023-06-18,128,29,Moderate,N
2738,4,2023-06-19,10,29,Severe,Y
2739,4,2023-06-20,128,25,Normal,N
2740,4,2023-06-21,21,25,Normal,N
2741,4,2023-06-22,51,35,Moderate,N
2742,4,2023-06-23,128,31,Moderate,N
2743,4,2023-06-24,8,42,Severe,Y
2744,4,2023-06-25,89,42,Normal,N
2745,4,2023-06-26,138,27,Normal,N
2746,4,2023-06-27,97,30,Normal,N
2747,4,2023-06-28,118,26,Normal,N
2748,4,2023-06-29,62,43,Normal,N
2749,4,2023-06-30,68,27,Normal,N
2750,4,2023-07-01,45,32,Normal,N
2751,4,2023-07-02,22,30,Normal,N
2752,4,2023-07-03,108,39,Normal,N
2753,4,2023-07-04,83,39,Normal,N
2754,4,2023-07-05,96,36,Severe,Y
2755,4,2023-07-06,52,40,Normal,N
2756,4,2023-07-07,125,27,Normal,N
2757,4,2023-07-08,1,35,Severe,Y
2758,4,2023-07-09,49,27,Normal,N
2759,4,2023-07-10,118,37,Normal,N
2760,4,2023-07-11,1,29,Normal,N
2761,4,2023-07-12,124,27,Normal,N
2762,4,2023-07-13,40,33,Normal,N
2763,4,2023-07-14,136,40,Moderate,N
2764,4,2023-07-15,74,30,Moderate,N
2765,4,2023-07-16,126,43,Moderate,N
2766,4,2023-07-17,84,42,Severe,Y
2767,4,2023-07-18,126,24,Normal,N
