task_id,project_id,wbs_level,task_name,task_category,planned_start_date,planned_end_date,planned_duration_days,task_weight_pct,critical_flag,baseline_sequence_no
11506,8,4,Water Supply Line Installation,Plumbing,2023-06-09,2023-07-15,36,0.9,Y,237
11507,8,4,Underground Drainage,Plumbing,2023-12-01,2023-12-14,13,0.6,N,133
11508,8,1,Internal Road Works,Civil,2023-05-29,2023-06-29,31,1.51,N,414
11509,8,4,Beam Reinforcement Installation,Structural,2023-09-20,2023-10-20,30,1.76,N,343
11510,8,4,Panel Installation,Electrical,2023-10-12,2023-11-19,38,1.39,N,60
11511,8,2,Internal Road Works,Civil,2023-08-06,2023-08-31,25,0.51,N,245
11512,8,1,Floor Tiling,Finishing,2023-02-01,2023-02-22,21,2.24,N,185
11513,8,2,Water Supply Line Installation,Plumbing,2023-06-13,2023-07-05,22,0.48,N,442
11514,8,4,Backfilling and Compaction,Civil,2023-08-10,2023-09-13,34,0.32,N,165
11515,8,3,Water Supply Line Installation,Plumbing,2023-06-14,2023-06-28,14,2.49,Y,412
11516,8,1,Internal Plastering,Finishing,2023-08-03,2023-08-29,26,1.67,Y,445
11517,8,2,Panel Installation,Electrical,2023-01-28,2023-03-04,35,0.67,Y,198
11518,8,2,Internal Road Works,Civil,2023-12-12,2024-01-08,27,1.29,N,140
11519,8,1,Slab Shuttering and Pouring,Structural,2023-04-24,2023-05-25,31,2.49,Y,491
11520,8,2,Painting and Polishing,Finishing,2023-09-24,2023-10-22,28,2.03,Y,4
11521,8,1,Underground Drainage,Plumbing,2024-01-05,2024-01-15,10,2.95,N,173
11522,8,1,Internal Plastering,Finishing,2022-11-25,2022-12-07,12,1.65,N,340
11523,8,1,Internal Road Works,Civil,2023-09-11,2023-10-02,21,0.96,N,10
11524,8,3,Conduit Laying,Electrical,2023-04-05,2023-04-20,15,1.09,N,198
11525,8,1,Panel Installation,Electrical,2023-12-27,2024-01-04,8,2.62,N,72
11526,8,2,Excavation for Foundations,Civil,2023-04-14,2023-04-24,10,0.53,Y,442
11527,8,3,Panel Installation,Electrical,2024-02-09,2024-03-04,24,1.07,N,171
11528,8,2,Beam Reinforcement Installation,Structural,2022-10-16,2022-10-23,7,1.34,N,97
11529,8,2,Floor Tiling,Finishing,2022-07-02,2022-07-25,23,2.4,Y,234
11530,8,3,Floor Tiling,Finishing,2023-06-21,2023-07-30,39,2.69,N,499
11531,8,4,Internal Road Works,Civil,2023-05-23,2023-06-07,15,1.02,Y,255
11532,8,1,Conduit Laying,Electrical,2023-09-28,2023-10-05,7,0.53,Y,43
11533,8,3,Underground Drainage,Plumbing,2022-08-03,2022-08-23,20,2.9,N,311
11534,8,1,Floor Tiling,Finishing,2024-03-06,2024-03-23,17,2.73,N,405
11535,8,4,Painting and Polishing,Finishing,2022-11-05,2022-11-23,18,0.93,Y,29
11536,8,3,Site Clearing and Grading,Civil,2024-01-25,2024-02-07,13,1.24,Y,318
11537,8,4,Painting and Polishing,Finishing,2024-01-25,2024-02-18,24,0.47,N,54
11538,8,2,Beam Reinforcement Installation,Structural,2024-02-27,2024-03-30,32,2.09,Y,470
11539,8,1,Painting and Polishing,Finishing,2023-09-09,2023-10-09,30,2.28,Y,240
11540,8,1,Column Casting,Structural,2023-03-14,2023-04-11,28,0.53,Y,442
11541,8,3,Conduit Laying,Electrical,2022-11-24,2022-12-11,17,2.77,N,150
11542,8,2,Beam Reinforcement Installation,Structural,2024-02-10,2024-03-03,22,0.92,N,121
11543,8,4,Beam Reinforcement Installation,Structural,2023-03-03,2023-03-23,20,0.77,N,191
11544,8,2,Slab Shuttering and Pouring,Structural,2023-12-20,2024-01-29,40,0.56,N,151
11545,8,1,Underground Drainage,Plumbing,2022-07-05,2022-07-19,14,0.67,Y,300
11546,8,1,Beam Reinforcement Installation,Structural,2024-02-06,2024-02-24,18,1.29,Y,490
11547,8,2,Backfilling and Compaction,Civil,2022-11-09,2022-12-18,39,1.09,N,274
11548,8,4,Cable Pulling,Electrical,2022-11-10,2022-11-29,19,1.92,Y,173
11549,8,2,Water Supply Line Installation,Plumbing,2023-03-15,2023-04-14,30,1.62,Y,33
11550,8,4,Water Supply Line Installation,Plumbing,2023-02-25,2023-03-29,32,0.89,Y,431
11551,8,3,Beam Reinforcement Installation,Structural,2022-12-09,2023-01-12,34,2.99,Y,176
11552,8,4,Internal Plastering,Finishing,2023-07-03,2023-07-20,17,1.04,N,35
11553,8,2,Conduit Laying,Electrical,2023-09-10,2023-10-16,36,1.66,Y,179
11554,8,3,Water Supply Line Installation,Plumbing,2022-10-15,2022-11-12,28,1.86,Y,44
11555,8,4,Internal Road Works,Civil,2023-07-19,2023-08-03,15,0.52,Y,471
11556,8,2,Backfilling and Compaction,Civil,2023-12-22,2024-01-24,33,1.26,Y,486
11557,8,4,Column Casting,Structural,2023-02-04,2023-02-21,17,0.96,Y,171
11558,8,2,Backfilling and Compaction,Civil,2022-09-14,2022-09-26,12,2.7,N,94
11559,8,1,Water Supply Line Installation,Plumbing,2022-09-28,2022-10-08,10,1.52,N,283
11560,8,1,Floor Tiling,Finishing,2022-12-01,2022-12-20,19,2.29,Y,102
11561,8,3,Panel Installation,Electrical,2024-02-11,2024-03-21,39,2.81,Y,337
11562,8,3,Internal Plastering,Finishing,2024-01-01,2024-02-08,38,2.35,Y,317
11563,8,3,Footing Reinforcement Fixing,Structural,2022-07-28,2022-08-05,8,1.95,Y,383
11564,8,4,Site Clearing and Grading,Civil,2022-07-21,2022-08-02,12,0.41,N,119
11565,8,2,Cable Pulling,Electrical,2022-11-07,2022-11-19,12,2.04,N,382
11566,8,3,Water Supply Line Installation,Plumbing,2022-10-28,2022-11-30,33,0.82,N,221
11567,8,4,Beam Reinforcement Installation,Structural,2024-02-23,2024-03-02,8,0.61,N,20
11568,8,2,Slab Shuttering and Pouring,Structural,2023-08-31,2023-09-07,7,2.62,Y,291
11569,8,2,Painting and Polishing,Finishing,2022-07-10,2022-07-28,18,2.34,N,100
11570,8,3,Cable Pulling,Electrical,2023-08-01,2023-09-09,39,2.92,Y,83
11571,8,3,Underground Drainage,Plumbing,2023-04-30,2023-05-18,18,2.69,Y,430
11572,8,3,Internal Plastering,Finishing,2023-12-09,2024-01-06,28,2.85,Y,188
11573,8,4,Conduit Laying,Electrical,2023-02-27,2023-03-17,18,2.37,Y,358
11574,8,2,Cable Pulling,Electrical,2022-11-02,2022-11-26,24,2.34,Y,119
11575,8,2,Cable Pulling,Electrical,2024-01-13,2024-01-21,8,2.84,N,469
11576,8,1,Internal Road Works,Civil,2023-07-21,2023-08-09,19,2.7,Y,179
11577,8,2,Footing Reinforcement Fixing,Structural,2023-08-26,2023-09-05,10,1.07,Y,69
11578,8,3,Floor Tiling,Finishing,2022-12-11,2023-01-03,23,1.25,Y,330
11579,8,2,Water Supply Line Installation,Plumbing,2022-11-17,2022-12-27,40,0.99,Y,132
11580,8,1,Backfilling and Compaction,Civil,2024-01-21,2024-02-14,24,2.25,N,158
11581,8,4,Underground Drainage,Plumbing,2023-08-24,2023-09-25,32,0.87,Y,329
11582,8,3,Site Clearing and Grading,Civil,2024-01-10,2024-01-28,18,2.7,Y,15
11583,8,2,Beam Reinforcement Installation,Structural,2023-11-14,2023-11-21,7,2.07,Y,299
11584,8,2,Beam Reinforcement Installation,Structural,2022-08-23,2022-09-09,17,2.97,N,407
11585,8,2,Slab Shuttering and Pouring,Structural,2022-09-08,2022-10-06,28,0.99,Y,146
11586,8,2,Underground Drainage,Plumbing,2022-11-17,2022-12-05,18,1.86,Y,120
11587,8,3,Underground Drainage,Plumbing,2023-06-22,2023-07-15,23,0.87,N,155
11588,8,1,Excavation for Foundations,Civil,2024-02-11,2024-03-14,32,2.41,Y,334
11589,8,2,Site Clearing and Grading,Civil,2022-09-08,2022-10-03,25,1.18,Y,286
11590,8,4,Internal Road Works,Civil,2024-01-30,2024-02-24,25,2.54,N,419
11591,8,2,Conduit Laying,Electrical,2024-02-20,2024-02-27,7,1.56,N,113
11592,8,3,Footing Reinforcement Fixing,Structural,2023-11-17,2023-11-25,8,2.64,Y,32
11593,8,3,Site Clearing and Grading,Civil,2023-01-24,2023-02-23,30,0.51,Y,272
11594,8,3,Backfilling and Compaction,Civil,2022-08-05,2022-08-21,16,0.61,Y,464
11595,8,3,Excavation for Foundations,Civil,2023-02-10,2023-03-22,40,1.02,N,167
11596,8,4,Floor Tiling,Finishing,2023-03-24,2023-04-07,14,0.79,Y,281
11597,8,1,Painting and Polishing,Finishing,2024-02-01,2024-03-01,29,2.81,N,154
11598,8,2,Water Supply Line Installation,Plumbing,2023-12-21,2024-01-17,27,2.71,N,235
11599,8,1,Beam Reinforcement Installation,Structural,2022-12-24,2023-01-15,22,2.19,N,285
11600,8,2,Cable Pulling,Electrical,2023-10-05,2023-11-14,40,0.91,Y,216
11601,8,4,Floor Tiling,Finishing,2022-11-25,2022-12-03,8,2.52,N,421
11602,8,3,Slab Shuttering and Pouring,Structural,2023-10-29,2023-11-08,10,2.83,Y,396
11603,8,1,Floor Tiling,Finishing,2023-02-13,2023-03-11,26,0.61,Y,397
11604,8,1,Site Clearing and Grading,Civil,2022-12-22,2023-01-13,22,2.55,Y,231
11605,8,3,Excavation for Foundations,Civil,2022-07-15,2022-08-07,23,0.74,N,444
11606,8,2,Footing Reinforcement Fixing,Structural,2023-04-01,2023-04-28,27,1.97,N,169
11607,8,4,Site Clearing and Grading,Civil,2022-07-11,2022-07-26,15,0.79,N,467
11608,8,3,Conduit Laying,Electrical,2023-01-25,2023-02-14,20,1.04,N,274
11609,8,2,Cable Pulling,Electrical,2024-02-02,2024-02-25,23,1.57,Y,264
11610,8,1,Water Supply Line Installation,Plumbing,2023-07-09,2023-07-26,17,2.86,Y,325
11611,8,1,Painting and Polishing,Finishing,2022-10-16,2022-11-04,19,2.77,N,221
11612,8,4,Conduit Laying,Electrical,2023-07-17,2023-08-18,32,2.47,Y,365
11613,8,2,Internal Plastering,Finishing,2023-04-01,2023-04-08,7,1.56,Y,203
11614,8,1,Water Supply Line Installation,Plumbing,2022-09-30,2022-10-16,16,2.61,N,463
11615,8,1,Floor Tiling,Finishing,2023-03-17,2023-04-01,15,2.22,Y,380
11616,8,3,Backfilling and Compaction,Civil,2023-04-28,2023-06-04,37,2.55,Y,223
11617,8,2,Beam Reinforcement Installation,Structural,2023-01-20,2023-02-05,16,0.97,N,155
11618,8,4,Water Supply Line Installation,Plumbing,2024-01-12,2024-02-12,31,2.86,N,163
11619,8,4,Internal Plastering,Finishing,2022-08-21,2022-09-25,35,2.13,N,335
11620,8,1,Water Supply Line Installation,Plumbing,2024-02-29,2024-03-08,8,2.14,N,432
11621,8,3,Cable Pulling,Electrical,2022-11-08,2022-12-13,35,1.56,Y,311
11622,8,1,Internal Plastering,Finishing,2024-02-04,2024-02-14,10,1.62,N,434
11623,8,4,Water Supply Line Installation,Plumbing,2023-04-01,2023-05-06,35,0.49,N,45
11624,8,1,Column Casting,Structural,2022-07-13,2022-08-22,40,1.83,Y,231
11625,8,1,Excavation for Foundations,Civil,2024-01-04,2024-01-31,27,2.88,N,407
11626,8,3,Site Clearing and Grading,Civil,2022-11-25,2023-01-04,40,0.85,N,328
11627,8,2,Conduit Laying,Electrical,2023-03-09,2023-03-29,20,2.9,Y,491
11628,8,2,Column Casting,Structural,2023-01-26,2023-02-17,22,2.74,Y,122
11629,8,3,Underground Drainage,Plumbing,2023-02-27,2023-04-05,37,1.46,Y,87
11630,8,4,Conduit Laying,Electrical,2023-05-22,2023-06-03,12,0.31,N,26
11631,8,4,Cable Pulling,Electrical,2023-01-17,2023-02-12,26,1.77,N,269
11632,8,2,Backfilling and Compaction,Civil,2022-12-04,2022-12-22,18,1.71,N,170
11633,8,1,Underground Drainage,Plumbing,2022-12-13,2023-01-01,19,1.68,N,348
11634,8,2,Floor Tiling,Finishing,2023-09-28,2023-10-25,27,1.03,Y,355
11635,8,1,Cable Pulling,Electrical,2023-04-20,2023-05-13,23,0.84,N,242
11636,8,2,Footing Reinforcement Fixing,Structural,2023-09-21,2023-10-13,22,0.91,Y,18
11637,8,1,Floor Tiling,Finishing,2023-04-01,2023-05-05,34,2.89,N,115
11638,8,2,Internal Road Works,Civil,2022-07-19,2022-08-08,20,2.89,Y,346
11639,8,2,Water Supply Line Installation,Plumbing,2022-12-27,2023-01-20,24,2.99,N,425
11640,8,3,Water Supply Line Installation,Plumbing,2023-01-03,2023-02-09,37,2.34,Y,314
11641,8,2,Underground Drainage,Plumbing,2023-11-28,2023-12-18,20,1.84,N,414
11642,8,4,Cable Pulling,Electrical,2023-07-23,2023-08-30,38,1.66,N,129
11643,8,4,Panel Installation,Electrical,2024-01-12,2024-02-03,22,1.56,N,105
11644,8,3,Panel Installation,Electrical,2024-01-03,2024-01-10,7,0.59,Y,420
11645,8,1,Floor Tiling,Finishing,2023-06-14,2023-07-05,21,1.32,N,315
11646,8,3,Internal Road Works,Civil,2023-09-24,2023-10-18,24,1.12,N,205
11647,8,3,Painting and Polishing,Finishing,2023-02-16,2023-03-13,25,2.97,Y,442
11648,8,1,Underground Drainage,Plumbing,2023-03-19,2023-04-13,25,0.69,Y,198
11649,8,3,Underground Drainage,Plumbing,2023-07-17,2023-08-02,16,0.4,Y,342
11650,8,3,Panel Installation,Electrical,2024-03-03,2024-04-03,31,2.85,Y,390
11651,8,2,Conduit Laying,Electrical,2023-03-17,2023-04-11,25,0.43,Y,376
11652,8,3,Excavation for Foundations,Civil,2023-09-02,2023-09-26,24,2.72,N,468
11653,8,3,Water Supply Line Installation,Plumbing,2024-01-27,2024-02-14,18,0.96,Y,108
11654,8,3,Backfilling and Compaction,Civil,2023-02-02,2023-02-28,26,0.36,Y,51
11655,8,1,Floor Tiling,Finishing,2023-01-15,2023-01-26,11,1.12,N,173
11656,8,3,Beam Reinforcement Installation,Structural,2024-02-13,2024-03-22,38,0.75,N,25
11657,8,4,Internal Road Works,Civil,2022-07-28,2022-08-10,13,0.83,Y,90
11658,8,1,Excavation for Foundations,Civil,2022-09-21,2022-10-13,22,1.11,Y,92
11659,8,1,Footing Reinforcement Fixing,Structural,2022-11-24,2022-12-31,37,1.79,N,88
11660,8,2,Underground Drainage,Plumbing,2023-06-07,2023-06-19,12,1.61,N,434
11661,8,1,Internal Plastering,Finishing,2023-04-28,2023-05-27,29,1.54,Y,85
11662,8,3,Cable Pulling,Electrical,2024-01-15,2024-02-03,19,2.92,Y,378
11663,8,3,Backfilling and Compaction,Civil,2023-01-19,2023-01-28,9,2.6,Y,268
11664,8,3,Footing Reinforcement Fixing,Structural,2023-11-21,2023-12-11,20,1.67,Y,296
11665,8,2,Underground Drainage,Plumbing,2023-01-19,2023-02-14,26,0.57,N,175
11666,8,2,Internal Plastering,Finishing,2023-06-03,2023-06-22,19,1.65,Y,260
11667,8,1,Site Clearing and Grading,Civil,2022-11-09,2022-11-23,14,0.95,N,213
11668,8,3,Underground Drainage,Plumbing,2023-09-09,2023-09-25,16,1.41,N,416
11669,8,3,Conduit Laying,Electrical,2022-07-02,2022-08-02,31,2.29,N,410
11670,8,2,Internal Road Works,Civil,2022-06-28,2022-07-31,33,2.21,N,196
11671,8,3,Internal Plastering,Finishing,2023-11-13,2023-12-16,33,2.77,Y,221
11672,8,3,Floor Tiling,Finishing,2023-04-18,2023-05-24,36,0.9,Y,255
11673,8,4,Underground Drainage,Plumbing,2023-12-28,2024-02-02,36,2.6,Y,78
11674,8,1,Beam Reinforcement Installation,Structural,2023-10-25,2023-11-20,26,0.45,N,47
11675,8,2,Conduit Laying,Electrical,2022-11-05,2022-11-20,15,0.82,N,364
11676,8,4,Site Clearing and Grading,Civil,2023-11-18,2023-12-18,30,2.16,Y,340
11677,8,1,Beam Reinforcement Installation,Structural,2023-03-14,2023-04-21,38,2.48,Y,183
11678,8,1,Painting and Polishing,Finishing,2022-12-15,2023-01-22,38,0.34,Y,47
11679,8,1,Internal Plastering,Finishing,2023-10-01,2023-11-04,34,2.7,N,140
11680,8,4,Water Supply Line Installation,Plumbing,2022-10-31,2022-11-22,22,1.85,N,265
11681,8,1,Excavation for Foundations,Civil,2023-02-05,2023-03-13,36,2.59,Y,166
11682,8,3,Floor Tiling,Finishing,2024-02-01,2024-02-23,22,1.97,N,461
11683,8,4,Cable Pulling,Electrical,2023-05-16,2023-06-14,29,0.73,N,483
11684,8,3,Underground Drainage,Plumbing,2023-03-08,2023-03-16,8,1.54,Y,11
11685,8,3,Internal Road Works,Civil,2022-11-02,2022-11-17,15,1.85,Y,135
11686,8,3,Internal Plastering,Finishing,2023-08-14,2023-09-10,27,0.39,Y,115
11687,8,1,Water Supply Line Installation,Plumbing,2023-06-03,2023-06-19,16,0.86,N,130
11688,8,3,Slab Shuttering and Pouring,Structural,2022-11-02,2022-11-30,28,2.99,N,409
11689,8,2,Underground Drainage,Plumbing,2023-06-10,2023-07-05,25,1.58,N,469
11690,8,2,Cable Pulling,Electrical,2022-08-01,2022-09-06,36,1.87,N,454
11691,8,2,Underground Drainage,Plumbing,2023-02-07,2023-02-25,18,1.19,N,391
11692,8,1,Conduit Laying,Electrical,2023-03-21,2023-04-29,39,0.31,Y,296
11693,8,4,Conduit Laying,Electrical,2023-01-30,2023-03-10,39,1.68,Y,79
11694,8,2,Underground Drainage,Plumbing,2023-09-28,2023-10-29,31,0.33,Y,278
11695,8,2,Column Casting,Structural,2023-05-21,2023-06-30,40,2.84,N,288
11696,8,1,Conduit Laying,Electrical,2023-12-09,2024-01-07,29,0.61,N,495
11697,8,1,Floor Tiling,Finishing,2024-02-02,2024-02-13,11,2.75,N,310
11698,8,3,Panel Installation,Electrical,2023-09-09,2023-09-30,21,0.76,N,206
11699,8,4,Floor Tiling,Finishing,2023-02-15,2023-03-27,40,1.59,Y,473
11700,8,4,Excavation for Foundations,Civil,2024-02-07,2024-03-01,23,1.71,Y,361
11701,8,4,Internal Road Works,Civil,2023-09-28,2023-10-25,27,0.62,Y,364
11702,8,2,Cable Pulling,Electrical,2022-11-30,2022-12-14,14,1.67,N,67
11703,8,4,Underground Drainage,Plumbing,2023-03-21,2023-04-15,25,2.37,N,231
11704,8,3,Column Casting,Structural,2024-01-06,2024-01-27,21,2.27,N,114
11705,8,3,Internal Plastering,Finishing,2023-09-18,2023-10-16,28,0.82,N,166
11706,8,3,Panel Installation,Electrical,2022-10-08,2022-10-18,10,0.59,N,67
11707,8,4,Floor Tiling,Finishing,2023-05-16,2023-05-30,14,0.49,N,134
11708,8,4,Excavation for Foundations,Civil,2022-08-06,2022-08-14,8,2.87,Y,431
11709,8,1,Internal Plastering,Finishing,2023-02-20,2023-03-26,34,1.32,N,485
11710,8,2,Cable Pulling,Electrical,2023-04-10,2023-05-16,36,1.93,N,278
11711,8,2,Internal Plastering,Finishing,2023-01-05,2023-02-09,35,0.51,N,162
11712,8,2,Excavation for Foundations,Civil,2023-12-14,2024-01-22,39,0.52,Y,109
11713,8,1,Column Casting,Structural,2023-04-12,2023-05-11,29,2.76,Y,19
11714,8,3,Excavation for Foundations,Civil,2023-08-09,2023-08-22,13,2.94,N,404
11715,8,1,Water Supply Line Installation,Plumbing,2022-07-05,2022-07-22,17,2.17,N,265
11716,8,3,Site Clearing and Grading,Civil,2023-08-29,2023-09-13,15,1.59,Y,287
11717,8,2,Floor Tiling,Finishing,2023-06-28,2023-07-05,7,1.02,Y,366
11718,8,2,Site Clearing and Grading,Civil,2022-09-10,2022-09-24,14,0.67,N,287
11719,8,2,Internal Plastering,Finishing,2023-04-29,2023-06-08,40,1.71,Y,373
11720,8,4,Water Supply Line Installation,Plumbing,2022-09-29,2022-11-05,37,2.78,Y,245
11721,8,2,Underground Drainage,Plumbing,2023-01-10,2023-02-06,27,1.6,Y,338
11722,8,3,Water Supply Line Installation,Plumbing,2022-10-23,2022-11-18,26,1.91,N,469
11723,8,1,Internal Plastering,Finishing,2023-02-09,2023-03-19,38,1.19,Y,218
11724,8,2,Floor Tiling,Finishing,2022-09-02,2022-10-06,34,1.52,N,457
11725,9,1,Painting and Polishing,Finishing,2023-03-21,2023-04-26,36,2.21,N,92
11726,9,3,Painting and Polishing,Finishing,2024-01-08,2024-02-08,31,0.65,Y,229
11727,9,3,Floor Tiling,Finishing,2023-02-07,2023-03-03,24,2.88,Y,450
11728,9,3,Footing Reinforcement Fixing,Structural,2023-11-12,2023-12-12,30,2.02,N,349
11729,9,1,Backfilling and Compaction,Civil,2023-10-22,2023-12-01,40,2.0,Y,335
11730,9,2,Conduit Laying,Electrical,2024-04-08,2024-05-18,40,1.66,N,251
11731,9,1,Internal Road Works,Civil,2023-06-05,2023-06-28,23,2.33,N,305
11732,9,4,Conduit Laying,Electrical,2022-09-10,2022-10-01,21,1.73,N,251
11733,9,2,Conduit Laying,Electrical,2023-01-26,2023-02-18,23,1.47,Y,377
11734,9,1,Conduit Laying,Electrical,2022-05-07,2022-06-15,39,2.7,Y,189
11735,9,4,Internal Plastering,Finishing,2022-10-17,2022-11-21,35,1.55,Y,278
11736,9,2,Column Casting,Structural,2022-12-23,2023-01-07,15,1.27,N,343
11737,9,1,Footing Reinforcement Fixing,Structural,2022-02-10,2022-03-08,26,1.16,Y,123
11738,9,2,Painting and Polishing,Finishing,2022-06-27,2022-07-24,27,1.59,Y,87
11739,9,2,Slab Shuttering and Pouring,Structural,2023-10-26,2023-11-08,13,0.71,Y,289
11740,9,4,Slab Shuttering and Pouring,Structural,2023-07-30,2023-08-29,30,1.73,Y,38
11741,9,4,Underground Drainage,Plumbing,2022-05-15,2022-06-11,27,0.77,Y,448
11742,9,4,Water Supply Line Installation,Plumbing,2023-05-27,2023-06-30,34,2.0,N,159
11743,9,1,Cable Pulling,Electrical,2023-12-09,2023-12-16,7,0.84,N,377
11744,9,2,Site Clearing and Grading,Civil,2023-09-06,2023-09-25,19,1.16,Y,500
11745,9,2,Footing Reinforcement Fixing,Structural,2023-04-27,2023-05-07,10,2.97,Y,306
11746,9,2,Excavation for Foundations,Civil,2023-12-10,2024-01-04,25,1.19,Y,285
11747,9,2,Conduit Laying,Electrical,2023-02-07,2023-02-19,12,2.01,Y,274
11748,9,3,Conduit Laying,Electrical,2023-01-21,2023-02-18,28,1.74,Y,281
11749,9,4,Water Supply Line Installation,Plumbing,2022-10-04,2022-10-30,26,0.5,Y,394
11750,9,3,Underground Drainage,Plumbing,2024-02-06,2024-03-08,31,1.68,N,247
11751,9,3,Backfilling and Compaction,Civil,2024-03-13,2024-04-16,34,1.49,Y,25
11752,9,2,Slab Shuttering and Pouring,Structural,2022-08-23,2022-09-07,15,0.31,Y,115
11753,9,3,Slab Shuttering and Pouring,Structural,2023-05-27,2023-06-05,9,0.74,N,30
11754,9,1,Cable Pulling,Electrical,2024-01-07,2024-02-14,38,2.36,N,298
11755,9,1,Cable Pulling,Electrical,2022-03-22,2022-03-30,8,2.07,Y,477
11756,9,1,Column Casting,Structural,2022-09-24,2022-10-30,36,1.44,Y,296
11757,9,3,Water Supply Line Installation,Plumbing,2022-03-21,2022-04-17,27,1.76,N,264
11758,9,4,Column Casting,Structural,2024-02-11,2024-02-24,13,0.84,N,8
11759,9,2,Cable Pulling,Electrical,2022-03-23,2022-04-26,34,2.12,N,78
11760,9,4,Internal Road Works,Civil,2022-07-06,2022-08-07,32,1.67,Y,91
11761,9,4,Site Clearing and Grading,Civil,2022-05-30,2022-07-06,37,0.97,Y,379
11762,9,4,Floor Tiling,Finishing,2022-06-17,2022-06-27,10,0.75,Y,217
11763,9,1,Underground Drainage,Plumbing,2022-01-29,2022-03-08,38,1.29,Y,255
11764,9,1,Floor Tiling,Finishing,2023-05-04,2023-05-27,23,2.99,N,366
11765,9,3,Slab Shuttering and Pouring,Structural,2023-06-01,2023-06-29,28,2.69,Y,370
11766,9,1,Footing Reinforcement Fixing,Structural,2022-08-20,2022-09-02,13,0.54,N,113
11767,9,4,Panel Installation,Electrical,2024-03-11,2024-04-09,29,1.3,Y,248
11768,9,2,Column Casting,Structural,2023-04-12,2023-05-05,23,2.55,N,366
11769,9,2,Floor Tiling,Finishing,2022-12-04,2023-01-06,33,0.71,N,416
11770,9,1,Excavation for Foundations,Civil,2024-02-22,2024-03-25,32,1.45,Y,191
11771,9,4,Underground Drainage,Plumbing,2022-11-20,2022-12-28,38,2.52,Y,166
11772,9,1,Slab Shuttering and Pouring,Structural,2023-09-15,2023-10-15,30,2.68,N,444
11773,9,1,Panel Installation,Electrical,2023-07-18,2023-08-23,36,2.99,Y,285
11774,9,4,Underground Drainage,Plumbing,2023-05-09,2023-06-03,25,2.1,N,9
11775,9,3,Internal Plastering,Finishing,2022-12-19,2023-01-27,39,1.47,Y,324
11776,9,1,Footing Reinforcement Fixing,Structural,2022-04-02,2022-04-30,28,0.87,Y,272
11777,9,4,Slab Shuttering and Pouring,Structural,2023-05-11,2023-06-09,29,1.02,Y,276
11778,9,1,Floor Tiling,Finishing,2023-11-11,2023-12-03,22,1.97,Y,96
11779,9,3,Floor Tiling,Finishing,2022-05-27,2022-06-19,23,1.56,Y,206
11780,9,1,Painting and Polishing,Finishing,2023-05-31,2023-06-24,24,1.24,N,206
11781,9,3,Internal Road Works,Civil,2023-09-02,2023-10-03,31,2.22,Y,333
11782,9,1,Panel Installation,Electrical,2022-10-08,2022-11-11,34,2.33,N,83
11783,9,3,Conduit Laying,Electrical,2023-08-11,2023-09-16,36,1.27,N,299
11784,9,4,Panel Installation,Electrical,2022-05-24,2022-06-13,20,2.87,Y,422
